851834	851520	0.0
850334	851024	0.0
851834	855421	0.0
853389	855319	0.0
851421	855043	1.0
852719	852592	0.0
851700	854071	0.0
850785	856311	0.0
855711	856758	0.0
852422	852666	1.0
853350	850756	0.0
856221	853097	0.0
852719	850442	0.0
850641	851798	0.0
852719	856119	0.0
853350	850569	0.0
854408	855068	0.0
853718	855728	0.0
851834	852049	0.0
852316	852378	0.0
855538	852763	0.0
856870	856781	1.0
852577	854519	0.0
852433	854192	0.0
853350	853922	0.0
853252	851957	0.0
852316	854116	0.0
855898	853535	0.0
856866	856899	0.0
851513	851412	1.0
853733	854076	0.0
852077	852439	0.0
851533	854085	0.0
855409	856287	0.0
850803	856231	0.0
855409	851055	0.0
854776	850893	0.0
852169	854071	0.0
850334	856507	0.0
855963	850877	0.0
854844	853362	1.0
855783	850567	0.0
851533	854431	0.0
855538	856749	0.0
856065	855068	0.0
856425	850884	0.0
851480	855841	0.0
851457	853997	0.0
850585	856862	1.0
850785	855678	0.0
850803	854204	0.0
853313	853369	0.0
850441	854501	1.0
853338	853717	0.0
853338	852624	0.0
853733	855006	0.0
855898	856781	0.0
854713	850893	0.0
853117	853369	1.0
853350	856449	0.0
855963	850329	0.0
856290	851797	0.0
856065	851499	0.0
850785	856231	0.0
854713	851055	0.0
850441	856925	1.0
852719	851756	0.0
855950	851088	0.0
856065	855591	0.0
855409	854689	0.0
852077	856449	0.0
853252	850756	0.0
855514	854701	0.0
856290	853609	0.0
854441	856012	0.0
852046	853774	1.0
854713	856566	0.0
855409	852678	0.0
852088	856749	0.0
853313	855613	0.0
852351	852276	0.0
852265	852989	0.0
851700	854072	0.0
854227	854204	0.0
852719	852726	0.0
850641	853445	0.0
853275	854322	0.0
853635	853438	0.0
851339	855043	1.0
855409	852778	0.0
854441	856863	0.0
855538	856862	0.0
854227	851748	0.0
850441	852522	1.0
856502	852286	0.0
853275	854999	0.0
850706	853369	1.0
852046	856113	1.0
855418	852920	0.0
853275	851415	0.0
852719	852497	0.0
851533	855843	0.0
855514	854204	0.0
855897	856914	0.0
852077	856906	0.0
854441	853860	0.0
854227	854469	0.0
850641	856012	0.0
855892	855356	0.0
850941	855983	0.0
850585	854439	1.0
855170	851788	0.0
853350	855547	0.0
853389	853997	0.0
856870	850304	1.0
853350	853682	0.0
856221	852702	0.0
853992	851797	0.0
852265	852193	0.0
852433	855404	0.0
855409	852526	0.0
854227	851520	0.0
853686	856924	0.0
854257	852617	1.0
856870	851592	1.0
850706	854519	1.0
850785	851706	0.0
856502	851475	0.0
855409	851706	0.0
851533	852499	0.0
852719	853364	0.0
854992	852086	1.0
856537	850552	0.0
855514	852989	0.0
856866	851957	0.0
851368	851055	1.0
852077	854116	0.0
855409	853369	0.0
850785	851271	0.0
851216	853830	0.0
855409	850518	0.0
852316	850375	0.0
854713	855478	0.0
850641	855269	0.0
851533	855144	0.0
854713	854822	0.0
852351	856924	0.0
851396	851787	0.0
850785	853982	0.0
852719	850760	0.0
856065	853365	0.0
851533	854883	0.0
852719	851962	0.0
854408	856012	0.0
855130	854072	0.0
856870	853408	1.0
851834	850447	0.0
850585	853369	1.0
855897	852526	0.0
855561	854677	0.0
851457	855110	0.0
855674	853824	1.0
856870	854350	1.0
854227	856911	0.0
850641	856095	0.0
855963	852563	0.0
855256	855728	0.0
856870	850912	1.0
854776	852982	0.0
855013	853371	0.0
853350	850447	0.0
851153	853644	1.0
854441	852767	0.0
856425	851086	0.0
855514	856899	0.0
855963	852680	0.0
855963	851507	0.0
854441	856723	0.0
855170	852833	0.0
850585	852989	1.0
850585	851520	1.0
855897	853758	0.0
853744	853757	0.0
854776	855312	0.0
856870	850962	1.0
851273	854102	0.0
855052	854740	1.0
855898	851415	0.0
854441	854469	0.0
855898	854999	0.0
851273	854071	0.0
853252	852772	0.0
855418	851740	0.0
855336	850314	0.0
852577	852049	0.0
850441	855653	1.0
852422	855532	1.0
850803	851269	0.0
854227	855068	0.0
854286	854204	0.0
852695	856162	0.0
853350	854376	0.0
853313	854376	0.0
852719	853167	0.0
855963	851797	0.0
852274	856899	0.0
853350	856655	0.0
854227	853880	0.0
850785	855154	0.0
852719	850520	0.0
852316	856734	0.0
855409	852326	0.0
855898	854399	0.0
853635	854732	0.0
855897	852437	0.0
855514	855680	0.0
852719	856746	0.0
854844	856293	1.0
